ACTIONID	USERID	TARGETID	TIMESTAMP
180875	3871	41	1306794.000
180876	1402	23	1306796.000
180877	597	12	1306799.000
180878	1402	38	1306800.000
180879	4429	37	1306800.000
180880	4166	7	1306801.000
180881	4429	41	1306801.000
180882	2558	38	1306803.000
180883	2558	46	1306804.000
180884	597	36	1306805.000
180885	4687	4	1306812.000
180886	4687	15	1306812.000
180887	2558	38	1306813.000
180888	4166	14	1306819.000
180889	4429	37	1306819.000
180890	2558	38	1306823.000
180891	2558	46	1306823.000
180892	1616	8	1306823.000
180893	3871	36	1306825.000
180894	1115	51	1306829.000
180895	2558	38	1306833.000
180896	2558	46	1306833.000
180897	4166	25	1306834.000
180898	2558	38	1306843.000
180899	2558	46	1306843.000
180900	148	12	1306844.000
180901	2858	38	1306845.000
180902	2858	45	1306845.000
180903	473	29	1306849.000
180904	148	30	1306850.000
180905	2558	38	1306853.000
180906	2558	46	1306853.000
180907	638	26	1306853.000
180908	3201	32	1306857.000
180909	2558	38	1306863.000
180910	2558	46	1306863.000
180911	5792	1	1306869.000
180912	237	38	1306877.000
180913	1670	46	1306879.000
180914	2858	46	1306879.000
180915	5792	2	1306884.000
180916	237	38	1306885.000
180917	4166	26	1306891.000
180918	4166	27	1306891.000
180919	2558	23	1306896.000
180920	5041	12	1306899.000
180921	2558	38	1306902.000
180922	1792	33	1306903.000
180923	1792	34	1306903.000
180924	4166	28	1306904.000
180925	1792	33	1306904.000
180926	4166	29	1306905.000
180927	5791	4	1306909.000
180928	5791	13	1306910.000
180929	5791	4	1306911.000
180930	2858	37	1306913.000
180931	5790	7	1306913.000
180932	319	38	1306914.000
180933	5790	13	1306914.000
180934	4166	30	1306919.000
180935	237	38	1306920.000
180936	4166	31	1306920.000
180937	2858	42	1306921.000
180938	2858	45	1306922.000
180939	5791	9	1306930.000
180940	5790	4	1306935.000
180941	319	50	1306942.000
180942	3201	32	1306949.000
180943	4687	4	1306950.000
180944	5791	9	1306954.000
180945	5041	36	1306957.000
180946	319	38	1306958.000
180947	319	46	1306959.000
180948	3201	32	1306960.000
180949	5041	36	1306962.000
180950	4444	15	1306964.000
180951	5787	17	1306970.000
180952	5787	18	1306970.000
180953	5787	17	1306972.000
180954	1690	40	1306975.000
180955	1690	47	1306976.000
180956	1169	6	1306977.000
180957	1169	17	1306978.000
180958	1169	19	1306979.000
180959	2747	53	1306981.000
180960	3201	24	1306986.000
180961	1345	8	1306987.000
180962	2747	53	1306991.000
180963	2747	21	1306994.000
180964	1345	7	1306997.000
180965	2156	38	1306998.000
180966	4166	33	1306999.000
180967	4166	34	1306999.000
180968	5787	6	1307000.000
180969	5787	19	1307001.000
180970	5787	6	1307002.000
180971	5519	12	1307004.000
180972	3201	9	1307005.000
180973	5519	22	1307007.000
180974	1721	30	1307011.000
180975	1721	31	1307012.000
180976	4166	30	1307012.000
180977	4166	35	1307012.000
180978	5041	36	1307014.000
180979	5041	41	1307015.000
180980	5041	36	1307018.000
180981	421	21	1307028.000
180982	421	49	1307029.000
180983	3267	27	1307031.000
180984	4166	22	1307036.000
180985	4166	34	1307037.000
180986	4687	6	1307045.000
180987	767	40	1307048.000
180988	5780	16	1307050.000
180989	767	47	1307050.000
180990	111	36	1307053.000
180991	767	40	1307055.000
180992	5235	38	1307056.000
180993	5235	46	1307057.000
180994	2887	8	1307059.000
180995	2887	6	1307062.000
180996	5791	9	1307066.000
180997	5764	4	1307073.000
180998	5764	15	1307074.000
180999	5780	6	1307082.000
181000	556	25	1307087.000
181001	556	27	1307088.000
181002	5704	16	1307091.000
181003	2490	12	1307096.000
181004	3574	6	1307101.000
181005	5792	3	1307103.000
181006	556	25	1307108.000
181007	2490	22	1307111.000
181008	5781	5	1307115.000
181009	2156	50	1307119.000
181010	3680	21	1307119.000
181011	5641	37	1307119.000
181012	111	36	1307120.000
181013	3680	49	1307120.000
181014	5641	41	1307120.000
181015	5153	34	1307122.000
181016	4444	5	1307132.000
181017	2490	22	1307133.000
181018	189	37	1307134.000
181019	189	41	1307135.000
181020	3574	7	1307138.000
181021	4865	8	1307159.000
181022	5034	17	1307169.000
181023	5769	3	1307169.000
181024	5034	18	1307171.000
181025	421	51	1307176.000
181026	4865	7	1307181.000
181027	1686	40	1307184.000
181028	2486	30	1307186.000
181029	421	51	1307186.000
181030	421	21	1307190.000
181031	1686	23	1307193.000
181032	5760	19	1307194.000
181033	4687	26	1307197.000
181034	4687	13	1307198.000
181035	1686	40	1307199.000
181036	2857	40	1307203.000
181037	2857	47	1307204.000
181038	1630	12	1307219.000
181039	5769	3	1307219.000
181040	5769	13	1307219.000
181041	3871	37	1307220.000
181042	3871	41	1307221.000
181043	3862	12	1307226.000
181044	2887	17	1307232.000
181045	2887	18	1307232.000
181046	111	41	1307235.000
181047	3862	36	1307239.000
181048	5198	38	1307256.000
181049	5198	45	1307257.000
181050	5787	17	1307271.000
181051	5787	18	1307271.000
181052	5787	17	1307274.000
181053	1586	21	1307298.000
181054	421	53	1307304.000
181055	2156	50	1307305.000
181056	421	53	1307305.000
181057	5314	37	1307307.000
181058	2156	50	1307308.000
181059	421	53	1307308.000
181060	2156	50	1307311.000
181061	421	21	1307311.000
181062	2156	50	1307312.000
181063	2156	39	1307315.000
181064	2156	46	1307316.000
181065	5764	5	1307318.000
181066	5764	15	1307319.000
181067	5088	30	1307321.000
181068	3680	51	1307321.000
181069	2490	32	1307324.000
181070	5285	33	1307329.000
181071	94	8	1307330.000
181072	3680	51	1307330.000
181073	5088	22	1307335.000
181074	5088	34	1307336.000
181075	3680	51	1307336.000
181076	5764	4	1307341.000
181077	5764	16	1307341.000
181078	5764	5	1307346.000
181079	5764	15	1307347.000
181080	5270	29	1307354.000
181081	2490	32	1307357.000
181082	5683	17	1307368.000
181083	2490	5	1307368.000
181084	3680	21	1307382.000
181085	1345	14	1307401.000
181086	2156	37	1307403.000
181087	2156	38	1307403.000
181088	2156	47	1307404.000
181089	2490	16	1307404.000
181090	2156	38	1307405.000
181091	3574	14	1307406.000
181092	2156	39	1307411.000
181093	4781	31	1307415.000
181094	1888	2	1307420.000
181095	5219	21	1307428.000
181096	4429	38	1307430.000
181097	4429	45	1307431.000
181098	2428	8	1307432.000
181099	177	39	1307437.000
181100	177	46	1307437.000
181101	5787	7	1307438.000
181102	5787	19	1307439.000
181103	5338	12	1307441.000
181104	5317	33	1307441.000
181105	5317	34	1307442.000
181106	5338	25	1307448.000
181107	2229	43	1307451.000
181108	3574	14	1307452.000
181109	2229	46	1307452.000
181110	319	38	1307453.000
181111	5338	25	1307454.000
181112	319	39	1307455.000
181113	2428	3	1307457.000
181114	1888	42	1307457.000
181115	3574	14	1307463.000
181116	1888	36	1307468.000
181117	5519	32	1307469.000
181118	3574	9	1307471.000
181119	3680	53	1307473.000
181120	4923	36	1307474.000
181121	5519	32	1307479.000
181122	3871	38	1307480.000
181123	3680	53	1307480.000
181124	3871	45	1307481.000
181125	3680	53	1307482.000
181126	792	43	1307484.000
181127	3680	21	1307486.000
181128	2229	9	1307486.000
181129	3840	1	1307494.000
181130	3840	2	1307499.000
181131	2229	9	1307502.000
181132	2229	24	1307507.000
181133	3840	3	1307508.000
181134	5791	5	1307509.000
181135	5791	15	1307509.000
181136	3840	7	1307511.000
181137	5791	5	1307511.000
181138	5519	36	1307512.000
181139	5793	1	1307522.000
181140	3840	3	1307527.000
181141	5793	3	1307535.000
181142	5789	16	1307538.000
181143	1052	12	1307540.000
181144	1052	24	1307560.000
181145	2720	37	1307563.000
181146	5793	13	1307567.000
181147	5519	41	1307579.000
181148	5793	8	1307580.000
181149	5793	3	1307583.000
181150	147	22	1307585.000
181151	4144	38	1307590.000
181152	4144	45	1307591.000
181153	1792	22	1307595.000
181154	1792	35	1307596.000
181155	5793	3	1307602.000
181156	5793	13	1307603.000
181157	1792	12	1307604.000
181158	5793	3	1307604.000
181159	186	32	1307606.000
181160	792	41	1307606.000
181161	1792	22	1307608.000
181162	3574	9	1307609.000
181163	3574	7	1307611.000
181164	5793	13	1307611.000
181165	186	32	1307615.000
181166	186	24	1307618.000
181167	285	33	1307621.000
181168	285	34	1307621.000
181169	2755	12	1307626.000
181170	2755	33	1307629.000
181171	3649	8	1307632.000
181172	186	36	1307649.000
181173	5638	33	1307650.000
181174	5769	13	1307656.000
181175	2952	22	1307661.000
181176	2952	35	1307662.000
181177	1586	51	1307663.000
181178	3649	1	1307667.000
181179	5641	38	1307678.000
181180	5641	45	1307678.000
181181	3109	8	1307679.000
181182	3649	2	1307680.000
181183	1586	21	1307681.000
181184	319	39	1307690.000
181185	5310	12	1307691.000
181186	2558	42	1307697.000
181187	2558	46	1307698.000
181188	3109	36	1307702.000
181189	5310	28	1307705.000
181190	3109	36	1307705.000
181191	5678	33	1307709.000
181192	5678	35	1307710.000
181193	2247	12	1307712.000
181194	421	54	1307713.000
181195	2887	7	1307717.000
181196	2887	19	1307717.000
181197	2686	8	1307723.000
181198	4865	14	1307726.000
181199	638	29	1307732.000
181200	4865	14	1307737.000
181201	3871	42	1307737.000
181202	2558	37	1307737.000
181203	2247	33	1307738.000
181204	3871	46	1307742.000
181205	2558	38	1307744.000
181206	2558	45	1307745.000
181207	4865	14	1307751.000
181208	4865	9	1307763.000
181209	2686	8	1307770.000
181210	5235	39	1307776.000
181211	2686	7	1307777.000
181212	5235	46	1307777.000
181213	730	34	1307781.000
181214	5235	39	1307785.000
181215	743	12	1307788.000
181216	496	12	1307788.000
181217	4865	9	1307790.000
181218	5769	3	1307793.000
181219	4865	9	1307808.000
181220	1586	53	1307814.000
181221	1586	21	1307827.000
181222	2887	14	1307829.000
181223	2887	9	1307834.000
181224	1882	3	1307836.000
181225	4865	7	1307841.000
181226	3649	10	1307853.000
181227	3306	36	1307857.000
181228	3306	41	1307858.000
181229	3437	8	1307858.000
181230	3649	25	1307860.000
181231	421	54	1307865.000
181232	1882	36	1307868.000
181233	3437	9	1307868.000
181234	421	21	1307869.000
181235	421	53	1307873.000
181236	421	21	1307874.000
181237	421	51	1307876.000
181238	421	21	1307878.000
181239	421	54	1307881.000
181240	421	21	1307883.000
181241	421	53	1307885.000
181242	421	21	1307888.000
181243	421	51	1307890.000
181244	421	43	1307894.000
181245	5769	13	1307898.000
181246	2558	39	1307901.000
181247	2558	46	1307901.000
181248	5769	3	1307906.000
181249	5314	38	1307909.000
181250	1345	8	1307923.000
181251	1345	7	1307927.000
181252	2247	35	1307935.000
181253	1345	14	1307942.000
181254	1345	7	1307962.000
181255	255	34	1307965.000
181256	767	20	1307984.000
181257	767	48	1307985.000
181258	5338	26	1307986.000
181259	5338	27	1307987.000
181260	5338	26	1307990.000
181261	767	20	1307993.000
181262	186	37	1308022.000
181263	186	41	1308023.000
181264	4865	8	1308028.000
181265	1169	7	1308028.000
181266	1169	19	1308029.000
181267	4865	9	1308034.000
181268	3414	25	1308052.000
181269	3414	27	1308053.000
181270	1402	37	1308057.000
181271	1402	46	1308058.000
181272	4865	9	1308069.000
181273	3574	25	1308070.000
181274	4865	9	1308071.000
181275	2558	39	1308078.000
181276	2558	47	1308079.000
181277	1616	8	1308080.000
181278	2156	39	1308084.000
181279	1038	12	1308085.000
181280	2857	20	1308086.000
181281	2857	48	1308086.000
181282	1038	22	1308092.000
181283	2156	52	1308094.000
181284	2156	40	1308095.000
181285	2156	47	1308096.000
181286	4347	8	1308098.000
181287	3680	54	1308100.000
181288	1792	32	1308109.000
181289	1402	39	1308118.000
181290	1402	45	1308118.000
181291	5794	1	1308119.000
181292	1792	32	1308120.000
181293	5198	39	1308123.000
181294	189	37	1308124.000
181295	5198	46	1308124.000
181296	189	45	1308125.000
181297	1538	8	1308132.000
181298	5317	22	1308133.000
181299	5317	35	1308133.000
181300	5285	35	1308135.000
181301	1792	32	1308138.000
181302	1038	42	1308146.000
181303	3454	10	1308148.000
181304	5790	5	1308151.000
181305	5790	15	1308152.000
181306	5795	1	1308155.000
181307	5787	17	1308157.000
181308	1538	25	1308157.000
181309	5787	17	1308158.000
181310	1792	32	1308158.000
181311	5795	1	1308161.000
181312	285	22	1308162.000
181313	285	35	1308163.000
181314	5795	2	1308166.000
181315	296	38	1308170.000
181316	296	45	1308170.000
181317	5795	3	1308170.000
181318	1792	24	1308170.000
181319	5793	8	1308172.000
181320	1038	21	1308173.000
181321	5793	3	1308175.000
181322	2948	54	1308177.000
181323	1038	21	1308177.000
181324	3263	12	1308183.000
181325	3871	39	1308188.000
181326	5794	3	1308190.000
181327	3263	28	1308194.000
181328	1947	39	1308194.000
181329	296	46	1308197.000
181330	1792	42	1308207.000
181331	3840	4	1308209.000
181332	2948	54	1308218.000
181333	5793	3	1308227.000
181334	5793	13	1308228.000
181335	319	39	1308231.000
181336	2948	54	1308232.000
181337	5235	43	1308233.000
181338	5235	47	1308233.000
181339	319	52	1308236.000
181340	2948	21	1308239.000
181341	319	39	1308241.000
181342	5235	42	1308242.000
181343	319	47	1308242.000
181344	3574	12	1308243.000
181345	2755	33	1308247.000
181346	2755	35	1308247.000
181347	177	40	1308247.000
181348	177	47	1308247.000
181349	591	8	1308248.000
181350	5235	43	1308249.000
181351	792	23	1308252.000
181352	792	36	1308257.000
181353	5034	7	1308259.000
181354	5034	19	1308260.000
181355	4724	12	1308266.000
181356	148	33	1308297.000
181357	5638	22	1308302.000
181358	4128	20	1308305.000
181359	4128	48	1308305.000
181360	4986	23	1308320.000
181361	1792	36	1308320.000
181362	4724	36	1308323.000
181363	2428	4	1308324.000
181364	4986	1	1308327.000
181365	2747	21	1308330.000
181366	2755	35	1308338.000
181367	2747	21	1308338.000
181368	2558	39	1308344.000
181369	2558	47	1308345.000
181370	2747	42	1308346.000
181371	2755	12	1308348.000
181372	3871	40	1308353.000
181373	2755	33	1308354.000
181374	3871	47	1308355.000
181375	3680	54	1308364.000
181376	2948	53	1308368.000
181377	3109	37	1308368.000
181378	3109	41	1308368.000
181379	3109	37	1308371.000
181380	3649	26	1308377.000
181381	3649	27	1308378.000
181382	5633	31	1308388.000
181383	2747	43	1308390.000
181384	750	23	1308393.000
181385	3414	27	1308393.000
181386	750	37	1308402.000
181387	2486	34	1308404.000
181388	2747	21	1308406.000
181389	1678	12	1308415.000
181390	5616	24	1308417.000
181391	55	12	1308420.000
181392	3680	37	1308421.000
181393	2948	53	1308424.000
181394	5041	37	1308425.000
181395	5041	41	1308426.000
181396	55	24	1308428.000
181397	2948	43	1308429.000
181398	5041	37	1308430.000
181399	4724	36	1308430.000
181400	4724	41	1308431.000
181401	3680	21	1308436.000
181402	3680	45	1308437.000
181403	1169	5	1308441.000
181404	55	42	1308443.000
181405	4144	39	1308448.000
181406	5747	34	1308449.000
181407	4144	46	1308449.000
181408	3680	42	1308450.000
181409	2948	42	1308456.000
181410	638	28	1308457.000
181411	4144	38	1308460.000
181412	4144	47	1308461.000
181413	4144	38	1308463.000
181414	285	32	1308464.000
181415	5616	36	1308465.000
181416	4144	50	1308477.000
181417	4144	37	1308481.000
181418	4144	46	1308481.000
181419	5616	37	1308484.000
181420	4144	37	1308484.000
181421	285	32	1308486.000
181422	285	30	1308499.000
181423	5616	38	1308504.000
181424	4144	44	1308505.000
181425	5791	6	1308507.000
181426	5796	1	1308507.000
181427	4144	36	1308508.000
181428	5791	16	1308508.000
181429	4144	45	1308509.000
181430	5791	6	1308509.000
181431	4144	39	1308512.000
181432	5796	2	1308518.000
181433	5791	7	1308522.000
181434	5616	39	1308523.000
181435	5796	3	1308523.000
181436	3574	25	1308524.000
181437	5153	22	1308527.000
181438	5153	30	1308533.000
181439	5616	40	1308542.000
181440	3574	27	1308542.000
181441	5206	12	1308547.000
181442	5338	28	1308557.000
181443	5338	29	1308558.000
181444	5338	28	1308561.000
181445	5198	40	1308575.000
181446	5616	20	1308575.000
181447	5198	47	1308576.000
181448	4724	41	1308583.000
181449	2558	40	1308587.000
181450	2558	47	1308587.000
181451	5206	3	1308593.000
181452	5797	1	1308608.000
181453	3680	37	1308609.000
181454	3680	45	1308629.000
181455	5317	32	1308629.000
181456	5638	32	1308637.000
181457	2948	42	1308639.000
181458	1538	36	1308639.000
181459	5206	36	1308639.000
181460	2948	48	1308640.000
181461	5638	32	1308642.000
181462	5206	36	1308642.000
181463	5797	1	1308644.000
181464	5638	32	1308645.000
181465	3840	7	1308646.000
181466	5797	1	1308647.000
181467	552	33	1308652.000
181468	285	22	1308652.000
181469	552	33	1308653.000
181470	285	34	1308653.000
181471	5797	10	1308664.000
181472	5797	1	1308673.000
181473	767	21	1308674.000
181474	767	49	1308675.000
181475	1947	40	1308681.000
181476	2229	39	1308684.000
181477	2877	12	1308691.000
181478	1169	7	1308697.000
181479	1169	16	1308697.000
181480	5034	7	1308718.000
181481	285	32	1308736.000
181482	4672	12	1308745.000
181483	285	24	1308747.000
181484	3680	38	1308747.000
181485	5317	32	1308748.000
181486	5034	14	1308750.000
181487	3575	22	1308758.000
181488	3680	42	1308759.000
181489	5034	7	1308761.000
181490	5317	32	1308762.000
181491	5034	7	1308763.000
181492	4672	22	1308764.000
181493	3871	20	1308766.000
181494	2857	21	1308766.000
181495	2857	49	1308766.000
181496	3871	48	1308767.000
181497	5034	14	1308771.000
181498	5641	39	1308785.000
181499	5641	46	1308785.000
181500	5034	7	1308790.000
181501	5641	23	1308790.000
181502	1038	51	1308791.000
181503	1721	33	1308792.000
181504	5317	24	1308792.000
181505	1721	34	1308793.000
181506	1452	10	1308794.000
181507	5641	39	1308794.000
181508	712	30	1308797.000
181509	5034	7	1308798.000
181510	1686	20	1308799.000
181511	3840	5	1308801.000
181512	5034	14	1308805.000
181513	5367	14	1308806.000
181514	3680	38	1308806.000
181515	148	22	1308806.000
181516	5034	14	1308809.000
181517	5638	32	1308812.000
181518	1452	3	1308812.000
181519	5638	32	1308813.000
181520	1169	14	1308813.000
181521	3680	38	1308814.000
181522	5367	9	1308815.000
181523	5034	7	1308816.000
181524	5367	9	1308820.000
181525	5034	22	1308822.000
181526	1586	54	1308824.000
181527	4923	41	1308824.000
181528	5638	7	1308825.000
181529	5367	9	1308828.000
181530	3680	50	1308833.000
181531	1586	54	1308836.000
181532	3680	50	1308837.000
181533	5638	14	1308838.000
181534	1452	10	1308838.000
181535	5034	7	1308839.000
181536	1452	13	1308839.000
181537	3680	50	1308840.000
181538	1038	51	1308840.000
181539	3680	50	1308841.000
181540	1038	23	1308846.000
181541	5638	36	1308848.000
181542	3680	38	1308848.000
181543	1586	21	1308849.000
181544	5034	7	1308850.000
181545	3680	38	1308852.000
181546	3680	37	1308862.000
181547	14	12	1308871.000
181548	2229	39	1308873.000
181549	2229	47	1308874.000
181550	14	26	1308875.000
181551	3680	44	1308876.000
181552	1586	21	1308876.000
181553	5792	13	1308876.000
181554	3680	44	1308878.000
181555	5034	14	1308880.000
181556	3680	44	1308883.000
181557	5034	14	1308885.000
181558	3680	38	1308888.000
181559	5034	14	1308888.000
181560	1169	14	1308893.000
181561	3680	39	1308896.000
181562	1169	7	1308905.000
181563	1686	20	1308908.000
181564	5616	38	1308909.000
181565	1169	14	1308911.000
181566	3680	52	1308914.000
181567	1169	7	1308919.000
181568	3680	52	1308920.000
181569	1169	7	1308920.000
181570	3680	52	1308922.000
181571	1686	20	1308923.000
181572	1169	9	1308924.000
181573	3680	40	1308925.000
181574	3375	4	1308928.000
181575	5616	43	1308930.000
181576	1586	21	1308930.000
181577	3649	29	1308931.000
181578	5034	17	1308934.000
181579	3680	40	1308937.000
181580	5794	4	1308940.000
181581	177	40	1308941.000
181582	3375	36	1308941.000
181583	3375	15	1308941.000
181584	5794	13	1308941.000
181585	177	40	1308943.000
181586	177	48	1308943.000
181587	368	12	1308946.000
181588	1792	37	1308948.000
181589	1792	41	1308949.000
181590	368	22	1308954.000
181591	1792	23	1308954.000
181592	1792	37	1308957.000
181593	5034	25	1308963.000
181594	5034	19	1308965.000
181595	767	43	1308972.000
181596	5764	16	1308973.000
181597	3680	55	1308977.000
181598	5793	13	1308979.000
181599	792	41	1308980.000
181600	2156	48	1308981.000
181601	3680	55	1308982.000
181602	5793	8	1308985.000
181603	4672	32	1308986.000
181604	3680	20	1308988.000
181605	5793	4	1308988.000
181606	4672	32	1308992.000
181607	5616	20	1309009.000
181608	5780	17	1309015.000
181609	4144	39	1309015.000
181610	767	42	1309016.000
181611	5780	18	1309017.000
181612	368	25	1309018.000
181613	5780	17	1309019.000
181614	750	43	1309023.000
181615	4144	52	1309023.000
181616	4672	12	1309028.000
181617	5797	10	1309030.000
181618	1882	36	1309033.000
181619	1882	41	1309034.000
181620	5797	1	1309036.000
181621	4144	38	1309036.000
181622	4144	47	1309036.000
181623	1169	9	1309040.000
181624	767	21	1309041.000
181625	4144	38	1309041.000
181626	5793	3	1309041.000
181627	5793	15	1309041.000
181628	4144	50	1309042.000
181629	1169	9	1309045.000
181630	4144	37	1309045.000
181631	1169	9	1309046.000
181632	2952	32	1309047.000
181633	4144	44	1309048.000
181634	2156	40	1309049.000
181635	4144	44	1309049.000
181636	4144	40	1309051.000
181637	1169	9	1309054.000
181638	1586	54	1309057.000
181639	1586	21	1309064.000
181640	5793	4	1309067.000
181641	5793	13	1309068.000
181642	5791	17	1309069.000
181643	5791	18	1309070.000
181644	5791	17	1309071.000
181645	2952	32	1309072.000
181646	1586	53	1309082.000
181647	3440	47	1309088.000
181648	2952	32	1309103.000
181649	2857	51	1309104.000
181650	5678	33	1309105.000
181651	5678	35	1309106.000
181652	3263	31	1309108.000
181653	2857	51	1309112.000
181654	4128	21	1309129.000
181655	5795	4	1309129.000
181656	4128	49	1309130.000
181657	5795	13	1309130.000
181658	2857	22	1309133.000
181659	2952	43	1309134.000
181660	1586	21	1309136.000
181661	5796	4	1309140.000
181662	767	51	1309148.000
181663	2952	9	1309149.000
181664	2857	21	1309150.000
181665	1452	10	1309151.000
181666	1586	51	1309152.000
181667	767	51	1309156.000
181668	2857	21	1309157.000
181669	1586	21	1309161.000
181670	1452	4	1309162.000
181671	1538	37	1309166.000
181672	2156	55	1309167.000
181673	2156	20	1309169.000
181674	5206	37	1309169.000
181675	1769	4	1309171.000
181676	5206	37	1309171.000
181677	1769	13	1309172.000
181678	3519	8	1309173.000
181679	4724	23	1309175.000
181680	1769	3	1309175.000
181681	3519	22	1309178.000
181682	3871	20	1309186.000
181683	767	51	1309191.000
181684	1586	53	1309192.000
181685	1402	40	1309193.000
181686	1402	47	1309194.000
181687	3414	26	1309197.000
181688	1402	23	1309198.000
181689	1586	21	1309199.000
181690	767	51	1309201.000
181691	1402	40	1309203.000
181692	767	21	1309205.000
181693	4724	36	1309209.000
181694	1586	51	1309210.000
181695	177	20	1309211.000
181696	177	48	1309212.000
181697	5791	17	1309215.000
181698	5791	19	1309216.000
181699	3263	24	1309217.000
181700	5791	17	1309217.000
181701	1586	21	1309219.000
181702	4724	41	1309223.000
181703	1452	7	1309223.000
181704	1452	15	1309224.000
181705	1586	43	1309238.000
181706	5700	8	1309241.000
181707	5700	7	1309255.000
181708	1586	42	1309263.000
181709	5700	7	1309266.000
181710	1586	38	1309268.000
181711	26	12	1309277.000
181712	767	53	1309277.000
181713	5700	7	1309280.000
181714	767	53	1309280.000
181715	5041	38	1309284.000
181716	5041	45	1309285.000
181717	5041	38	1309288.000
181718	767	53	1309288.000
181719	1586	42	1309288.000
181720	767	21	1309292.000
181721	4687	18	1309295.000
181722	1109	46	1309308.000
181723	5338	30	1309310.000
181724	5338	31	1309311.000
181725	5338	30	1309314.000
181726	5641	40	1309325.000
181727	5641	47	1309325.000
181728	5700	7	1309326.000
181729	1882	36	1309330.000
181730	1882	41	1309332.000
181731	5700	9	1309341.000
181732	4128	51	1309359.000
181733	5769	13	1309360.000
181734	5700	7	1309362.000
181735	1882	36	1309363.000
181736	5206	36	1309364.000
181737	1586	42	1309365.000
181738	4128	51	1309367.000
181739	5206	36	1309367.000
181740	1586	42	1309368.000
181741	5206	37	1309372.000
181742	1721	22	1309373.000
181743	1721	35	1309373.000
181744	4128	51	1309375.000
181745	5794	5	1309375.000
181746	5794	15	1309376.000
181747	5206	37	1309376.000
181748	4128	51	1309380.000
181749	1586	7	1309381.000
181750	4128	21	1309383.000
181751	638	31	1309383.000
181752	5797	2	1309384.000
181753	1882	37	1309386.000
181754	3224	47	1309387.000
181755	5797	3	1309391.000
181756	1586	22	1309396.000
181757	4724	23	1309401.000
181758	5700	17	1309402.000
181759	4724	43	1309407.000
181760	1586	21	1309413.000
181761	1882	36	1309417.000
181762	1882	45	1309418.000
181763	14	28	1309420.000
181764	14	29	1309421.000
181765	2857	53	1309425.000
181766	2392	12	1309435.000
181767	1586	21	1309439.000
181768	148	32	1309444.000
181769	2857	53	1309445.000
181770	2392	30	1309447.000
181771	1586	22	1309450.000
181772	2857	53	1309451.000
181773	2755	22	1309452.000
181774	2755	35	1309453.000
181775	3375	37	1309456.000
181776	3375	41	1309457.000
181777	2558	20	1309458.000
181778	2558	48	1309459.000
181779	1586	21	1309466.000
181780	107	12	1309477.000
181781	107	25	1309481.000
181782	1586	21	1309488.000
181783	4128	53	1309491.000
181784	5791	17	1309493.000
181785	5791	19	1309494.000
181786	5791	17	1309495.000
181787	5638	37	1309511.000
181788	2156	21	1309512.000
181789	5041	46	1309513.000
181790	2156	49	1309513.000
181791	4128	53	1309514.000
181792	3870	13	1309514.000
181793	4128	21	1309520.000
181794	5798	1	1309520.000
181795	336	8	1309524.000
181796	5034	26	1309548.000
181797	5616	39	1309549.000
181798	5798	1	1309558.000
181799	5034	27	1309559.000
181800	336	42	1309562.000
181801	5616	40	1309565.000
181802	5798	2	1309565.000
181803	5764	6	1309572.000
181804	5798	3	1309576.000
181805	5764	17	1309578.000
181806	5764	18	1309579.000
181807	5764	6	1309583.000
181808	5764	19	1309583.000
181809	5764	17	1309596.000
181810	5764	18	1309597.000
181811	5764	6	1309601.000
181812	5764	19	1309601.000
181813	2857	21	1309604.000
181814	3519	32	1309616.000
181815	5314	23	1309651.000
181816	5314	43	1309659.000
181817	5198	20	1309672.000
181818	5198	48	1309673.000
181819	2137	8	1309674.000
181820	5314	38	1309676.000
181821	2137	3	1309679.000
181822	5678	33	1309687.000
181823	5678	22	1309688.000
181824	5678	35	1309689.000
181825	5796	5	1309692.000
181826	2137	3	1309701.000
181827	5795	5	1309704.000
181828	2137	7	1309704.000
181829	5795	15	1309705.000
181830	5764	5	1309725.000
181831	5764	18	1309725.000
181832	1792	38	1309732.000
181833	1792	45	1309733.000
181834	1792	23	1309738.000
181835	2156	51	1309740.000
181836	1792	38	1309741.000
181837	4144	21	1309742.000
181838	1792	38	1309743.000
181839	2156	51	1309752.000
181840	2156	21	1309753.000
181841	3214	4	1309753.000
181842	2156	42	1309756.000
181843	2156	21	1309762.000
181844	743	36	1309762.000
181845	5227	12	1309772.000
181846	5227	26	1309780.000
181847	1538	38	1309783.000
181848	1947	20	1309803.000
181849	4959	8	1309804.000
181850	5764	6	1309813.000
181851	5764	16	1309814.000
181852	2392	12	1309820.000
181853	2392	30	1309824.000
181854	4959	36	1309833.000
181855	3862	41	1309835.000
181856	4959	36	1309835.000
181857	463	8	1309837.000
181858	638	30	1309841.000
181859	5793	15	1309849.000
181860	4095	12	1309850.000
181861	463	8	1309867.000
181862	4128	54	1309869.000
181863	4095	42	1309870.000
181864	4128	54	1309873.000
181865	2857	43	1309876.000
181866	4128	42	1309879.000
181867	552	22	1309885.000
181868	552	35	1309885.000
181869	177	21	1309896.000
181870	177	49	1309896.000
181871	5787	7	1309897.000
181872	5787	19	1309897.000
181873	836	8	1309905.000
181874	4128	21	1309907.000
181875	552	24	1309914.000
181876	4128	21	1309918.000
181877	5769	8	1309921.000
181878	3414	28	1309923.000
181879	3414	29	1309923.000
181880	4128	21	1309928.000
181881	4128	51	1309934.000
181882	3840	6	1309937.000
